sigma_hash,sigma_seed_equivalent,mean_info,mean_free,mean_value,ok_goals,epsilon_actual,chi_twist,total_rows,fail_goals,source_run_dir,source_run_name
c473212ab937e1e3b568451d860d2a27,4489674806399921649,4.378033442879812,11.365645553390854,-6.9876121105110425,40,0.99375,0.0625,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
357fb8f35035b29bcb976a17f43ac967,3933573211016801951,6.062708547588466,13.177415531839486,-7.11470698425102,40,0.7625,0.68125,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
a9887d8caa527d8473ce8a37414d3823,5106947083620987694,6.053018274939262,13.17740968751152,-7.124391412572258,40,0.775,0.69375,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
f3347d64d934935b83735e3a0ca8ae13,7628069741484168397,4.672789641654015,11.73672077342515,-7.063931131771135,40,0.75,0.14375,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
3f9453973e14e53a6297bf77881eee27,7043742680429934748,5.789390259641442,12.973617809928411,-7.184227550286972,40,0.61875,0.25625,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
e742e0a36e92021265e3e7643f43a866,3776735215396301966,6.222671047670744,13.316138688149488,-7.093467640478744,40,0.775,0.64375,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
26c9fab5b361936d1caeb97868b7bc4e,7656874609945010984,5.378592133110202,12.494255611345343,-7.115663478235142,40,0.74375,0.39375,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
1e1759f1332e05b1ba10bf14da617828,8520655426276918155,5.947518164291454,13.1137477691284,-7.166229604836947,40,0.74375,0.38125,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10,g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10
b636fd42e111804474da1af1d6d239bf,7009876423413676618,5.20509663459948,12.35831523743819,-7.15321860283871,40,0.58125,0.21875,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10,g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10
3fc112c14e1edb60e55d2db01d9a87c7,7268619800930696841,5.906268821153146,13.0464261281983,-7.140157307045153,40,0.7625,0.675,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
b3133c4ea48a8e311cab06e1feb9a701,203083642850689894,5.807057417082796,12.857389627314944,-7.050332210232149,40,0.7625,0.5875,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10,g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10
116319f773b02ef1e153715eaded9042,295449003205455398,4.348417958880051,11.333778495310888,-6.985360536430837,40,0.74375,0.03125,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10,g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10
be5f308a288b15226c7cb789e3964ecf,7582681465375979798,4.324295203015852,11.311496133019595,-6.987200930003743,40,0.5125,0.01875,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
d20241001f4a494901fb976522f8d475,2738216496660309770,5.345096849197221,12.445893199787156,-7.100796350589936,40,0.7875,0.40625,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10,g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10
4ac33479b0e7b941a8de96548c7f866c,4495999012428511472,6.119965002306849,13.212526096601168,-7.092561094294316,40,0.7625,0.675,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
548cc336383709fd6b0d4e5b2323d6a1,1452081883512957597,5.02429377260976,12.086673200890448,-7.062379428280687,40,0.9125,0.25,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
1265d127b3239eafdf5e9ef64123e660,300124092590924736,4.843496588242272,11.959627195809478,-7.1161306075672055,40,0.61875,0.40625,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10,g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10
f142466294fcf98394711de18b05d671,8571945098747562363,6.098742130737441,13.181984034712771,-7.083241903975332,40,0.75625,0.7,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10,g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10
cf78bbd1862e800fe59e8e9a1248fe0e,328769632375012913,5.537229070238595,12.675316609222625,-7.1380875389840295,40,0.70625,0.6,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
cb18bf4cfbd26ec96d011c63df7b7308,230416945975939230,5.8306148067040695,13.002485984670203,-7.171871177966135,40,0.78125,0.5125,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
7818425dd07e0a2484be40c096a09883,8425889090156408013,4.239459447802618,11.29423970076223,-7.05478025295961,40,0.90625,0.18125,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10,g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10
4c00a5cc4592404c7a674647fb53d8c2,1326470483775347036,5.578511799874312,12.762530470668503,-7.184018670794193,40,0.875,0.4875,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
ff1aef05b8fe684068394feb02f7c443,7381168850830922951,5.005763981130631,12.150722673438974,-7.144958692308345,40,0.73125,0.225,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
882f1211bafdee500eb6a80418009b1c,2239639384967903166,6.314364691511448,13.483780204949786,-7.16941551343834,40,0.7375,0.55,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10,g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10
3c9fe00bc9fa48c808f6827a60fb98d3,159388031465302628,6.180667392837044,13.2366590233299,-7.055991630492858,40,0.725,0.7,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
052b9c45c3cd2c8ce71a672098b08fab,8174490360279132356,4.593777438394065,11.655558767550628,-7.061781329156564,40,0.96875,0.11875,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
1cbddf5eee9ba2dd9ab486cdd017996b,6066425164278456102,5.288872842688735,12.422394619582995,-7.13352177689426,40,0.89375,0.4,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
0323b261de861abbc2d5928447ab17fa,5268357552805465457,5.970468717773879,13.094059829399066,-7.123591111625187,40,0.85,0.51875,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10,g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10
b9d453491a02c3e2295b3403bdf15ec6,2090754989574514317,5.8391927399338375,13.026397296223816,-7.18720455628998,40,0.79375,0.55625,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
ac2f2635a89f6ace0201f968e9841093,6512281838998971953,6.000169998725125,13.1890122764546,-7.188842277729476,40,0.74375,0.5875,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10,g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10
58c01cdd9310d2805b95e0fa522f0e25,942970538690655015,6.073015330122486,13.181896131942924,-7.108880801820439,40,0.76875,0.5125,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
eb9f20374683f30f9c226f80a697ab8c,8313838354024075694,5.993650672410444,13.149913541943311,-7.156262869532865,40,0.925,0.25,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10,g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10
70e2a280d779b0d768a7c0957ef43f09,5362948878136484025,6.18751777757486,13.34197689683765,-7.154459119262789,40,0.70625,0.675,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
4360607e2ccd3fa6130ce4a0a0540430,1859324314800522109,5.842816785060384,12.991283455106394,-7.14846667004601,40,0.79375,0.625,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
65030146e8cc6313609af3b05a544152,3071725692752037754,5.240791063519088,12.461008262929235,-7.2202171994101505,40,0.5875,0.25625,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
71877879d3f129093d4d15e27ed948ed,2331746223913671425,5.268649974711384,12.361625786314889,-7.092975811603504,40,0.7375,0.34375,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
c5587ac2bb521528d116e327dd5f54ed,6613492816767319873,6.050674647047934,13.194537442778795,-7.143862795730861,40,0.7125,0.56875,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
69372ff4865cdf29e2b6961daf8fc4f9,3829456091960935246,5.466111661527748,12.581781597465906,-7.115669935938156,40,0.5875,0.30625,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
94cc427e1adcf0c18d2bc461d62242d6,3946359841758127195,6.196189184189819,13.347034573324432,-7.150845389134614,40,0.675,0.58125,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10,g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10
fc80adacd6abcb6a3d327d82de708323,3905703743609903611,4.876628943565133,12.002087582960783,-7.125458639395651,40,0.7875,0.2125,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
aff6c1613d8b6e02401f0d825c6fbee5,2309379334282320620,6.270862317604931,13.384141241210946,-7.113278923606015,40,0.86875,0.53125,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
1d00cb30375891d8234636879a309670,6721566265827244576,6.192033773439227,13.358924133415314,-7.1668903599760885,40,0.7125,0.64375,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10,g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10
4a602bb467f37f6e71db5461cc28cb4c,476163072307743274,5.716421951450999,12.789682527385242,-7.073260575934242,40,0.8375,0.5625,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
9b7538f93a4b6a70d4824425ff40db79,823233048040943709,4.626750888761984,11.650576974705183,-7.023826085943202,40,0.975,0.1062499999999999,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
a70873df7ba4be37400c6b8f7c044290,1017060687262629633,5.183983270918709,12.343360856623766,-7.159377585705057,40,0.74375,0.24375,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
2ff399b2ab935da54fcd35f33b88edb9,3437488244729555204,6.112528904262875,13.209186841342282,-7.096657937079408,40,0.675,0.675,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
eb73867eb60341e88c3897158411dcd9,7142607935277392045,5.649604814913092,12.79167846043574,-7.142073645522649,40,0.76875,0.59375,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10,g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10
ddc034edb3b397cda35af1206a4178fe,6835156897065642140,5.2452922090943925,12.42295667730972,-7.177664468215329,40,0.7625,0.525,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10,g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10
7b8add7ae05133a6fc3871869470d654,8308627275060034979,6.047110601205968,13.20843805033285,-7.1613274491268815,40,0.7625,0.68125,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
d31d852bbcac8ffb05c5af31ff58bc58,3170738137755409489,4.33420094320543,11.370271978791322,-7.036071035585891,40,0.70625,0.15625,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10,g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10
32cc2ba0c2ab0327ee8ff2ef5cf91c63,6064178472070095539,4.090345649121272,11.07555634778522,-6.985210698663947,40,0.96875,0.09375,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
08937786fc5c700865478744fdc08037,8533888442608214087,6.07725354896832,13.207572829215536,-7.130319280247216,40,0.8,0.66875,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
48f1edf241d7efd8e5329700a8effac4,8581172468622809718,6.105891092129189,13.247339690750335,-7.141448598621149,40,0.85625,0.59375,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
a11ab7c8d3302b9ceb2e52a168c7551c,3270671278954490968,4.192966166240561,11.17617388944237,-6.98320772320181,40,0.74375,0.025,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
65ffa92f32249d96b6459fcd7e2f0325,163521756789227092,5.966878196119441,13.067840342981096,-7.100962146861656,40,0.7625,0.625,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
